aon,total_mou,total_data_usage,segment,churn
441,1374.8999999999994,366.99,1,0
971,13150.999999999998,0.0,1,0
481,5665.509999999999,0.0,1,0
219,6021.879999999999,0.0,1,0
195,1256.8800000000003,1134.4199999999998,1,0
813,5827.689999999999,5674.400000000001,3,0
229,4904.81,285.67,1,0
244,6571.5700000000015,72.06,1,0
548,13702.909999999993,497.45,1,0
1113,11253.86,2628.46,1,0
356,3048.85,0.0,1,0
2064,9022.77,14.65,2,0
1962,7442.44,1.0,2,0
1121,4917.47,0.0,1,0
474,4119.670000000001,1.31,1,0
535,6622.429999999999,0.0,1,0
623,4473.96,0.0,1,0
814,9618.819999999994,261.36,1,0
480,5192.920000000002,223.88,1,0
363,8938.74,530.5500000000001,1,0
1216,9374.959999999995,2.0,1,0
1064,15166.47,0.0,0,0
910,1154.2299999999998,0.0,1,0
441,8767.449999999999,0.0,1,0
496,2266.67,0.0,1,0
410,1607.26,0.0,1,0
2594,12013.509999999997,0.0,2,0
1121,6.54,873.2,1,0
1813,26490.370000000006,0.0,0,0
335,1369.54,0.0,1,0
1235,4014.32,0.0,1,0
3651,9901.289999999995,522.62,2,0
1107,3333.8,0.0,1,0
870,99.89,193.24,1,0
3135,536.2299999999999,877.6700000000001,2,0
1852,12212.110000000004,0.0,2,0
767,1203.38,718.94,1,0
1417,7870.580000000002,0.0,1,0
1574,283.66,869.1800000000001,1,0
282,9669.97,0.0,1,0
2860,2654.74,0.0,2,0
229,7575.170000000001,1.0,1,0
279,4278.37,1560.47,1,0
1948,7027.59,0.0,2,0
462,1126.3000000000002,0.0,1,0
449,5998.490000000001,0.0,1,0
1506,2889.190000000001,0.0,1,0
360,2004.1800000000003,0.0,1,0
1968,8260.210000000001,0.0,2,0
2258,14313.679999999997,4597.6,2,0
1185,4649.789999999998,0.0,1,0
588,11446.01,13.47,1,0
821,3549.5399999999995,4577.48,1,0
616,9719.139999999998,279.95,1,0
382,2690.7900000000004,2614.91,1,0
782,2608.4,0.0,1,0
1093,9683.259999999991,8081.22,3,0
1392,6538.090000000001,83.31,1,0
2923,1486.4000000000003,1757.0600000000002,2,0
3379,5783.6,6.0,2,0
482,8658.810000000001,3.0,1,0
699,4052.38,3337.39,1,0
3138,2930.910000000002,0.0,2,0
366,6477.800000000002,7154.97,3,0
1840,221.67,807.76,2,0
648,568.76,1474.72,1,0
566,80.57,3352.9,1,0
401,8047.160000000001,0.0,1,0
1857,7851.880000000001,0.0,2,0
325,3026.79,9521.8,3,0
347,751.33,0.0,1,0
255,321.83,0.0,1,0
218,6923.159999999999,0.0,1,0
307,2347.61,3956.98,1,0
1241,4296.630000000002,0.0,1,0
1216,6287.840000000003,0.0,1,0
1015,2036.6099999999992,5493.32,1,0
2894,4559.78,0.0,2,0
1316,10533.790000000005,0.0,1,0
2953,0.0,0.0,2,1
1416,5315.5,0.0,1,0
353,2723.8899999999994,0.0,1,0
1105,11399.96,546.72,1,0
787,6795.91,0.0,1,0
2439,19254.259999999995,2531.75,0,0
507,4614.549999999999,0.0,1,0
216,6571.499999999999,6561.52,3,0
228,2824.78,0.0,1,0
1256,22563.18,0.0,0,0
872,3934.120000000001,66.01,1,0
1103,4034.13,0.0,1,0
325,3508.3200000000006,0.0,1,0
301,26980.51000000001,601.53,0,0
2867,13810.669999999998,17.02,2,0
1238,9874.729999999996,0.0,1,0
2952,3680.46,1.0,2,0
254,3538.91,609.27,1,0
554,4265.340000000002,0.0,1,0
1675,13401.139999999998,0.0,2,0
511,780.03,0.0,1,0
1594,2411.46,0.0,1,0
1329,2561.0000000000023,6034.02,3,0
1074,2576.359999999999,0.0,1,0
1182,48.05,16881.149999999998,3,0
212,9409.379999999996,2041.25,1,0
489,1586.8499999999997,0.0,1,0
3106,5598.86,808.1999999999999,2,0
1004,0.0,0.0,1,1
1684,3410.0399999999995,132.48000000000002,1,0
1238,2319.6100000000006,20.17,1,0
543,2025.3500000000008,0.0,1,0
322,6418.850000000001,1393.84,1,0
1057,7955.019999999999,0.0,1,0
2611,12088.140000000005,0.0,2,0
501,13275.310000000003,0.0,1,0
630,1496.56,0.0,1,0
935,4920.4800000000005,108.71,1,0
1081,524.2299999999999,0.0,1,0
430,8481.730000000001,0.0,1,0
2562,23696.79,18.85,0,0
2280,18822.24,0.0,0,0
482,1535.9400000000005,533.64,1,0
328,19586.840000000004,221.49,0,0
631,762.8900000000003,0.0,1,0
452,1159.0500000000004,760.21,1,0
2914,9048.53,0.0,2,0
433,1689.91,0.0,1,0
1369,1768.9900000000007,0.0,1,0
239,1883.6200000000003,0.0,1,0
1697,4679.089999999999,0.0,2,0
414,1595.4700000000005,4155.16,1,0
1177,1337.9999999999998,84.99,1,0
1950,9753.809999999996,0.0,2,0
933,2089.05,0.0,1,0
221,18680.13999999999,16911.28,3,0
2418,5909.27,10855.92,3,0
2372,2896.3400000000006,0.0,2,0
273,19808.04000000001,1180.45,0,0
478,590.6500000000001,11757.98,3,0
208,11946.239999999998,0.0,1,0
676,2180.81,999.25,1,0
2372,1329.0099999999998,1149.0,2,0
3651,16811.069999999996,0.0,2,0
490,1667.9700000000005,0.0,1,0
1159,10952.920000000006,0.0,1,0
1790,12013.689999999997,8.0,2,0
577,7245.38,1.0,1,0
2057,2856.76,2663.54,2,0
1283,474.3,2893.4500000000003,1,0
211,9944.879999999994,1.0,1,0
357,2198.23,0.0,1,0
1878,7871.64,447.0100000000001,2,0
2168,2568.39,0.0,2,0
474,19961.89000000001,5131.08,0,0
1129,18212.34000000001,45159.84,3,0
3651,2955.7500000000005,2074.08,2,0
1068,3110.94,0.0,1,0
2618,6316.530000000002,2888.0,2,0
662,5406.929999999999,3413.9,1,0
193,8053.139999999996,0.0,1,0
795,2798.9600000000005,1580.6799999999998,1,0
854,3904.6,2358.1,1,0
444,13601.959999999995,227.4,1,0
1263,300.32,1801.48,1,0
348,1254.82,625.85,1,0
214,16312.259999999998,30.52,0,0
2444,5556.42,0.0,2,0
2806,21871.63,0.0,0,0
2994,3192.36,4116.51,2,0
567,21940.91,1567.34,0,0
269,4028.25,4443.2300000000005,1,0
298,2026.39,0.0,1,0
538,4762.519999999998,0.0,1,0
3262,2666.539999999999,1318.4799999999998,2,0
612,5424.83,1907.79,1,0
494,4935.05,0.0,1,0
1419,12307.770000000002,261.17,1,0
296,351.31,3702.43,1,0
1504,6991.820000000001,2288.77,1,0
482,2603.6700000000005,424.01,1,0
2298,16433.199999999997,113.05,2,0
1346,2252.03,3912.5899999999992,1,0
3105,5009.37,0.0,2,0
197,5716.2300000000005,0.0,1,0
994,2332.230000000001,0.0,1,0
2280,3076.96,0.0,2,0
992,1388.33,0.0,1,0
1193,2151.11,0.0,1,0
607,1586.2400000000002,542.96,1,0
652,1266.5300000000002,0.0,1,0
487,19812.05,1066.59,0,0
1162,14255.830000000004,9292.63,3,0
1101,1913.0400000000004,0.0,1,0
461,14918.639999999998,0.0,1,0
2952,230.27,2028.27,2,0
186,4137.52,0.0,1,0
331,7652.8499999999985,882.4300000000001,1,0
519,1937.0500000000009,0.0,1,0
2263,2716.170000000001,0.0,2,0
1515,6571.01,0.0,1,0
712,2912.870000000001,726.47,1,0
2972,10517.960000000005,85.9,2,0
331,47694.63000000002,0.0,0,0
193,2785.62,0.0,1,0
787,1611.1199999999997,0.0,1,0
3651,2791.99,0.49,2,0
889,10745.539999999994,4.0,1,0
2577,4285.0,0.0,2,0
556,11462.990000000003,0.24,1,0
331,1906.82,0.0,1,0
1097,14536.87,0.0,1,0
1233,2165.76,0.0,1,0
228,5539.869999999998,0.0,1,0
1855,1665.05,2.0,2,0
457,2513.3600000000006,0.0,1,0
480,27255.13000000001,0.0,0,0
1159,781.6499999999999,0.0,1,0
557,3890.27,0.0,1,0
458,2184.08,0.0,1,0
1238,4372.76,3213.51,1,0
3651,16416.679999999997,2043.09,2,0
3393,5039.909999999999,4.0,2,0
283,5861.12,0.0,1,0
295,15232.769999999997,0.0,1,0
487,3600.58,0.0,1,0
1458,3552.459999999999,3461.5000000000005,1,0
220,3581.53,0.0,1,0
3103,15482.940000000004,1242.83,2,0
508,4567.409999999999,398.68,1,0
1362,6770.609999999999,0.0,1,0
755,59138.87000000002,4248.040000000001,0,0
228,2648.24,0.0,1,0
395,701.1700000000001,0.0,1,0
1124,9747.119999999995,1141.95,1,0
369,506.67,499.36,1,0
556,2870.5,1980.74,1,0
481,7022.090000000001,683.88,1,0
368,2866.620000000001,3658.2399999999993,1,0
1032,2224.9600000000005,0.0,1,0
2812,2828.7500000000014,0.0,2,0
1630,5769.74,0.0,1,0
540,1289.46,0.0,1,0
482,23348.930000000004,3293.3899999999994,0,0
2272,17426.740000000005,0.0,2,0
555,7587.859999999999,0.0,1,0
391,2791.0700000000006,8325.27,3,0
627,1.35,2404.42,1,0
902,11425.92,0.0,1,0
303,1577.66,2690.87,1,0
2516,7443.590000000002,1.0,2,0
2589,10392.41,6.84,2,0
3089,7305.670000000001,0.0,2,0
242,3298.0300000000007,0.0,1,0
319,2524.970000000001,0.0,1,0
1165,1775.77,9.99,1,0
291,2267.55,2444.9,1,0
2356,7029.900000000003,6.0,2,0
612,7202.630000000001,1188.13,1,0
1170,431.75999999999993,0.0,1,0
751,9080.69,2.0,1,0
2754,3325.8900000000017,7851.15,3,0
644,5534.730000000001,0.0,1,0
217,4774.55,0.0,1,0
334,137.91000000000005,19.07,1,0
1530,8879.87,4000.459999999999,1,0
577,2201.01,1002.49,1,0
2427,32080.620000000006,2.21,0,0
515,30916.31,0.0,0,0
219,107.44,712.56,1,0
1762,4956.820000000001,4338.889999999999,2,0
349,0.0,4238.43,1,0
2896,4749.0,10.71,2,0
1660,10858.400000000003,0.0,2,0
3232,10625.289999999995,5.0,2,0
348,4539.1900000000005,0.0,1,0
2799,4618.340000000001,4001.47,2,0
2769,7117.659999999999,0.0,2,0
279,8192.21,0.0,1,0
1116,3631.16,3140.85,1,0
2930,2931.72,0.0,2,0
325,983.84,748.3399999999999,1,0
964,20343.120000000003,11.0,0,0
2511,2382.9100000000003,0.0,2,0
1358,10202.63,0.0,1,0
761,3752.43,3652.35,1,0
1188,13200.19,740.78,1,0
403,7654.209999999998,0.0,1,0
303,6764.800000000002,0.0,1,0
847,8697.699999999997,0.0,1,0
480,5431.899999999999,170.06,1,0
1386,3512.31,0.0,1,0
3651,4164.2,2545.7000000000003,2,0
1330,2160.9099999999994,0.0,1,0
383,23252.01000000001,4940.3,0,0
1794,7138.499999999999,0.0,2,0
462,6975.480000000002,1630.63,1,0
313,284.9,1911.63,1,0
1497,4990.839999999999,0.0,1,0
869,37899.3,249.29,0,0
479,11658.7,8.08,1,0
3651,2882.46,0.0,2,0
612,17706.660000000003,0.0,0,0
2350,4146.7,0.0,2,0
3239,12315.420000000002,94.27,2,0
1799,3106.969999999999,0.0,2,0
2835,4908.78,0.0,2,0
3080,2291.15,2957.81,2,0
2368,4023.620000000001,0.0,2,0
482,16904.409999999996,11.0,0,0
328,3913.329999999999,3.0,1,0
465,10672.96,0.0,1,0
581,3592.220000000001,0.0,1,0
3364,1750.8800000000003,3064.02,2,0
191,8678.109999999999,613.08,1,0
815,27170.98000000001,0.0,0,0
306,1907.56,0.0,1,0
436,22802.10000000001,0.0,0,0
2132,8195.07,0.0,2,0
2760,9299.4,0.0,2,0
244,21191.73,1135.92,0,0
1187,2200.4100000000003,0.0,1,0
1994,8607.789999999997,0.0,2,0
905,55190.65999999999,0.0,0,0
2742,947.49,0.0,2,0
3028,3342.9700000000007,0.0,2,0
431,1124.5300000000002,18.59,1,0
191,9370.309999999996,637.94,1,0
206,9109.89,0.0,1,0
343,16442.91,0.0,0,0
1972,7438.789999999999,0.0,2,0
2756,9329.489999999998,0.0,2,0
2546,8532.789999999999,0.0,2,0
493,16238.669999999996,0.0,0,0
2168,5118.780000000001,0.0,2,0
1798,28950.680000000004,1.0,0,0
391,3739.6,0.0,1,0
701,1729.91,6638.679999999999,3,0
935,65.82,3401.87,1,0
397,7561.119999999999,626.34,1,0
1283,1409.0500000000004,18355.63,3,0
340,3964.390000000001,0.0,1,0
488,16839.259999999995,0.0,0,0
791,15407.090000000002,137.35,0,0
1069,9673.98,0.0,1,0
371,1218.7699999999998,0.0,1,0
602,56460.130000000005,2404.08,0,0
2597,1101.3799999999997,0.0,2,0
1061,4442.990000000001,0.0,1,0
3096,7919.179999999999,7061.790000000001,3,0
503,2212.9500000000003,0.0,1,0
1210,10541.799999999996,4.0,1,0
528,10296.530000000002,1.0,1,0
618,4440.529999999999,0.0,1,0
380,7814.529999999998,0.0,1,0
292,2901.7600000000007,1.0,1,0
1578,2294.3000000000006,0.0,1,0
450,470.62,643.64,1,0
940,6638.249999999997,0.0,1,0
1931,8230.95,2208.6,2,0
2484,2004.74,0.0,2,0
1040,6683.969999999999,91.64,1,0
190,11979.419999999993,0.0,1,0
1866,4171.299999999999,7.97,2,0
226,9123.26,2.0,1,0
427,0.0,0.0,1,1
1358,3671.960000000001,2757.64,1,0
2372,2672.4400000000005,1538.91,2,0
403,17148.3,2411.17,0,0
472,12143.76,2722.88,1,0
1362,11705.27,0.0,1,0
1283,3024.53,0.48,1,0
2861,2782.2100000000005,6.56,2,0
1676,2610.28,0.0,1,0
3176,8351.91,0.0,2,0
603,2224.6,1413.16,1,0
334,7721.150000000001,0.0,1,0
315,1983.23,0.0,1,0
433,0.0,0.0,1,1
2126,2734.209999999999,0.0,2,0
264,3.59,3173.57,1,0
1929,1010.1,0.0,2,0
2726,4570.900000000001,0.0,2,0
2320,10778.009999999997,0.0,2,0
2942,2934.49,0.0,2,0
3108,16659.829999999998,0.0,2,0
1588,5122.370000000001,5.85,1,0
587,6065.86,43.69,1,0
1323,13878.459999999995,0.0,1,0
312,2450.26,71.05,1,0
380,15696.77,0.0,0,0
1082,12998.13,0.0,1,0
201,2453.61,0.0,1,0
1716,3500.8599999999988,364.82,2,0
472,23527.85,0.0,0,0
2993,1266.4599999999996,2063.1800000000003,2,0
387,9230.429999999998,194.23,1,0
495,21212.890000000003,2567.13,0,0
1249,6099.199999999998,0.0,1,0
1804,5283.860000000001,2303.53,2,0
261,4258.06,0.0,1,0
1021,1939.44,0.0,1,0
670,2822.2000000000016,0.0,1,0
3166,4891.36,0.0,2,0
808,21303.0,0.0,0,0
791,736.45,332.51,1,0
406,359.86,0.0,1,0
363,7178.889999999999,436.69000000000005,1,0
599,4946.490000000001,0.0,1,0
2600,5587.440000000001,0.0,2,0
333,1094.95,1581.76,1,0
2076,2844.220000000001,1.28,2,0
807,12159.77,21681.32,3,0
1850,1136.2,936.85,2,0
1249,1863.9,146.74,1,0
708,5354.74,0.0,1,0
674,13764.209999999995,0.0,1,0
645,7090.999999999999,0.0,1,0
1454,2913.9000000000005,0.0,1,0
229,3028.8,0.0,1,0
1766,497.2199999999999,0.0,2,0
582,1301.9999999999998,0.0,1,0
431,1874.1400000000008,0.0,1,0
968,10083.289999999995,0.0,1,0
1824,27288.97,209.69,0,0
2071,21367.22,8210.0,3,0
498,8749.530000000002,0.0,1,0
1090,1916.1100000000004,0.0,1,0
2874,14507.929999999997,1.0,2,0
1194,13849.419999999996,0.0,1,0
303,9170.24,0.0,1,0
1567,10976.309999999998,63.760000000000005,1,0
340,3504.5900000000006,0.0,1,0
2707,3927.4,0.0,2,0
228,28504.18,75.48,0,0
1030,7902.269999999996,0.0,1,0
496,5677.88,68.7,1,0
1422,2015.4,0.0,1,0
306,1332.3200000000002,2669.01,1,0
2391,6422.289999999999,0.0,2,0
3651,6807.94,0.0,2,0
222,5581.580000000002,0.0,1,0
478,2101.4099999999994,0.0,1,0
1284,14594.119999999994,340.09000000000003,0,0
436,25503.11,3301.29,0,0
262,527.6700000000001,64.21000000000001,1,0
233,7058.489999999998,0.0,1,0
484,19480.680000000008,0.0,0,0
1036,14877.519999999997,0.0,0,0
742,15910.659999999994,0.0,0,0
234,9764.429999999991,0.0,1,0
1470,3565.889999999999,0.0,1,0
717,13237.89,4315.69,1,0
1118,8635.05,0.0,1,0
2507,3552.18,0.0,2,0
1416,1406.57,0.0,1,0
1124,6518.439999999998,461.92,1,0
1534,4944.159999999999,0.0,1,0
409,3845.2199999999993,0.0,1,0
786,11144.39,2548.17,1,0
453,8518.01,0.0,1,0
1126,2727.140000000001,11.920000000000002,1,0
3092,2171.93,0.0,2,0
282,3317.150000000001,0.0,1,0
2580,30712.480000000003,0.0,0,0
1258,2542.3,0.0,1,0
843,2263.4500000000007,395.91,1,0
1119,9034.39,0.0,1,0
2818,9688.320000000003,1.0,2,0
292,386.13999999999993,630.01,1,0
489,1038.0299999999995,3513.31,1,0
3651,14047.049999999996,0.0,2,0
2503,6480.339999999998,0.0,2,0
1263,6783.53,7229.57,3,0
992,7455.760000000001,0.0,1,0
504,2479.190000000001,0.0,1,0
697,2165.43,5764.469999999999,1,0
717,24824.950000000004,0.0,0,0
387,4500.77,0.0,1,0
2513,9309.040000000005,0.0,2,0
298,4012.74,0.0,1,0
229,4911.369999999999,1383.94,1,0
602,5716.75,0.0,1,0
3531,4677.530000000001,0.0,2,0
1195,115.94000000000004,0.0,1,0
240,15602.98,0.0,0,0
2006,4602.090000000001,0.0,2,0
524,1903.3100000000004,0.36,1,0
3226,4669.069999999998,0.0,2,0
248,2533.14,0.0,1,0
460,2106.01,1859.14,1,0
307,15121.72,0.0,1,0
1386,4126.530000000001,0.0,1,0
911,72730.4,0.0,0,0
429,1546.41,3089.82,1,0
1731,2455.0100000000007,0.0,2,0
404,8570.77,2000.64,1,0
2751,8171.589999999998,0.0,2,0
629,179.25000000000003,2032.62,1,0
304,9452.59,17.490000000000002,1,0
495,17929.150000000016,0.0,0,0
2720,7974.290000000003,0.0,2,0
584,11747.909999999994,39.21,1,0
1643,1587.0800000000002,0.0,1,0
470,17131.93000000001,0.0,0,0
283,3864.11,0.0,1,0
444,4212.41,1441.79,1,0
2372,6805.52,0.0,2,0
460,14228.28,0.0,1,0
1452,5330.88,0.0,1,0
2448,7128.370000000001,0.0,2,0
649,20557.46,0.0,0,0
3108,3233.7800000000007,0.0,2,0
2235,2951.27,0.0,2,0
821,8005.939999999999,625.4599999999999,1,0
767,6392.46,154.74,1,0
2898,13178.359999999995,42130.05,3,0
1555,49818.09000000003,0.0,0,0
1717,1391.2100000000005,0.0,2,0
2320,3033.670000000001,2434.51,2,0
644,6183.7,0.0,1,0
1132,5650.530000000003,0.0,1,0
1574,3624.49,0.0,1,0
810,17648.529999999984,0.0,0,0
3233,6042.2,0.0,2,0
1374,6130.310000000002,4736.99,1,0
1055,11142.749999999996,2180.48,1,0
1535,19355.189999999995,0.0,0,0
939,6345.659999999999,0.0,1,0
3300,8162.1100000000015,0.0,2,0
2536,6288.69,1.21,2,0
1441,1461.79,686.77,1,0
412,18649.78,1360.81,0,0
748,2535.140000000001,5.0,1,0
729,9836.439999999997,0.0,1,0
690,1834.24,0.0,1,0
1577,8567.300000000001,0.0,1,0
1374,13937.44,339.88,1,0
192,2837.2,0.0,1,0
3284,3496.4300000000003,0.0,2,0
3290,7256.960000000001,0.0,2,0
823,13145.499999999996,641.1099999999999,1,0
299,411.1699999999999,6879.28,3,0
2540,14818.989999999998,1270.91,2,0
537,8387.559999999996,0.0,1,0
2398,17757.32,0.0,2,0
3104,2989.71,0.0,2,0
462,1602.0299999999995,0.0,1,0
643,9791.059999999998,0.0,1,0
861,8178.01,7705.790000000001,3,0
2476,16782.68,600.08,2,0
2905,1505.4099999999996,0.0,2,0
3651,1963.1400000000008,0.0,2,0
2666,10679.569999999998,0.0,2,0
495,664.4300000000001,0.0,1,0
2694,5090.16,0.0,2,0
1464,1101.8,1407.33,1,0
852,3418.87,3169.9500000000003,1,0
1681,13293.79,2.0,2,0
1264,4908.57,493.3,1,0
2243,4233.150000000001,0.0,2,0
935,3500.85,0.0,1,0
2619,4199.410000000001,1410.32,2,0
2166,5444.330000000001,0.0,2,0
2135,11256.829999999996,1290.31,2,0
272,20677.160000000003,797.16,0,0
1207,1247.6599999999994,0.0,1,0
932,8253.259999999998,549.6700000000001,1,0
251,9030.76,0.0,1,0
1113,3895.400000000002,0.0,1,0
394,6553.269999999999,0.0,1,0
1961,18969.59,0.0,0,0
493,4139.389999999999,0.0,1,0
522,3633.979999999999,0.0,1,0
2045,2481.32,0.0,2,0
2646,6859.949999999998,0.0,2,0
514,8591.13,0.0,1,0
709,9747.23,0.0,1,0
352,7756.98,434.06,1,0
704,11805.689999999997,3504.45,1,0
1450,14880.249999999998,0.0,0,0
2398,2040.2100000000005,84.32,2,0
1402,4202.330000000001,0.0,1,0
2599,2922.230000000001,0.0,2,0
205,30932.79999999999,0.0,0,0
475,4636.149999999999,7.24,1,0
1896,2349.5800000000004,0.0,2,0
879,840.0800000000002,0.0,1,0
394,3087.3399999999992,1.53,1,0
337,534.1299999999999,4685.860000000001,1,0
338,1437.96,0.0,1,0
2132,1736.4000000000003,0.0,2,0
1102,8153.140000000001,0.0,1,0
1795,679.12,379.72,2,0
239,6481.129999999999,0.0,1,0
595,3143.680000000002,0.0,1,0
183,869.9300000000001,0.0,1,0
494,1544.4200000000003,0.0,1,0
1058,2995.47,505.35,1,0
663,0.0,349.06,1,0
1600,18857.680000000004,0.0,0,0
421,4404.250000000001,1072.43,1,0
536,1504.4699999999996,0.0,1,0
1546,1142.3600000000004,32.25,1,0
339,7261.079999999998,1.0,1,0
251,1194.5,1.0,1,0
1216,4384.9,726.66,1,0
1709,324.7199999999999,10398.3,3,0
903,2692.6500000000005,0.0,1,0
693,17134.929999999997,0.0,0,0
1113,2373.9200000000005,0.0,1,0
3135,8594.0,0.0,2,0
2197,1923.2900000000004,1749.1,2,0
2229,6372.520000000001,0.0,2,0
617,7029.999999999998,0.0,1,0
3025,5991.11,0.0,2,0
627,10837.809999999998,2273.58,1,0
613,3722.51,0.0,1,0
579,4937.42,0.0,1,0
742,3887.83,0.0,1,0
3002,18284.66,155.5,2,0
195,2069.44,8348.519999999999,3,0
2683,20352.24,130.88,2,0
2771,4056.440000000001,0.0,2,0
930,0.0,2788.76,1,0
1035,5190.120000000001,68.32,1,0
731,2313.6099999999988,0.0,1,0
485,197.19000000000003,2867.53,1,0
487,1606.84,0.0,1,0
233,2952.1000000000004,1076.41,1,0
486,658.65,1035.15,1,0
2807,1165.2299999999996,0.0,2,0
367,1003.35,0.0,1,0
745,11291.48,1.0,1,0
208,196.83,777.88,1,0
725,13831.98,0.0,1,0
224,464.8499999999999,85.04,1,0
196,1490.3100000000004,0.0,1,0
298,566.6600000000001,9404.04,3,0
971,9014.460000000005,0.0,1,0
697,13117.629999999994,0.0,1,0
1207,4252.41,0.0,1,0
2542,0.0,244.16,2,0
1127,12824.599999999997,0.0,1,0
1317,9349.780000000002,0.0,1,0
2175,16903.790000000005,0.0,2,0
331,5829.069999999997,0.0,1,0
1912,3179.95,3.3200000000000003,2,0
650,4329.4400000000005,0.0,1,0
413,3072.869999999999,0.0,1,0
1073,9319.189999999997,0.0,1,0
431,3060.28,0.0,1,0
2449,2045.49,0.0,2,0
2722,4304.51,11.57,2,0
1696,5741.27,0.0,2,0
522,6699.080000000002,3.35,1,0
366,3552.11,0.0,1,0
2967,2482.02,0.0,2,0
323,3249.77,5980.389999999999,3,0
3164,2843.340000000001,0.0,2,0
193,2795.67,4609.96,1,0
329,3186.49,0.0,1,0
227,2821.8,2280.08,1,0
417,8806.089999999997,0.0,1,0
531,7729.619999999998,9.41,1,0
2125,3316.5400000000004,0.0,2,0
580,756.4400000000002,5797.77,1,0
3209,15888.35,85.86,2,0
270,15743.209999999994,87.34,0,0
299,0.0,0.0,1,1
2603,5933.550000000001,1939.7,2,0
2596,5552.8399999999965,0.0,2,0
2346,6709.129999999998,0.0,2,0
3651,12955.689999999991,0.0,2,0
1197,5403.010000000001,462.68,1,0
615,19870.53,0.0,0,0
1558,16137.53,0.0,0,0
1957,2940.3500000000004,1.65,2,0
352,660.2699999999999,0.0,1,0
746,12246.530000000006,6.23,1,0
1236,1675.97,0.0,1,0
2750,8910.729999999998,32.58,2,0
2290,5366.159999999998,0.0,2,0
2633,15196.789999999994,7271.73,3,0
1320,4925.950000000001,2069.51,1,0
3134,8558.15,1465.41,2,0
2301,3041.2500000000014,1.0,2,0
419,1692.21,1.25,1,0
696,1291.39,0.0,1,0
398,4806.749999999997,6.0,1,0
552,9441.779999999995,0.0,1,0
671,14506.659999999994,15543.86,3,0
3185,6395.129999999997,0.0,2,0
3955,8357.869999999995,157.14,2,0
899,1560.4800000000005,712.4,1,0
3224,19085.65,0.0,2,0
294,1540.4400000000005,0.0,1,0
688,28547.930000000004,0.0,0,0
303,314.29,478.27,1,0
1028,21458.070000000007,0.0,0,0
447,1070.4,48.23,1,0
659,9436.39,1.0,1,0
288,10331.010000000002,4946.670000000001,1,0
440,10645.320000000002,1912.05,1,0
496,9056.940000000002,123.82,1,0
2758,1970.09,3137.0000000000005,2,0
1167,6186.5099999999975,0.0,1,0
1138,5958.839999999997,0.0,1,0
247,2200.74,2716.75,1,0
406,1292.3200000000004,0.0,1,0
493,37035.44000000001,0.0,0,0
327,1676.63,0.0,1,0
615,0.33,219.6,1,0
612,5969.859999999999,0.0,1,0
1374,7211.179999999997,3747.27,1,0
695,4975.249999999999,1.0,1,0
492,1403.9899999999998,158.69,1,0
3096,3298.9099999999994,0.0,2,0
2314,2355.1700000000005,0.0,2,0
2101,14865.98,0.0,2,0
1007,8878.489999999998,0.0,1,0
3629,8175.600000000001,0.0,2,0
686,6832.789999999999,0.0,1,0
3447,2460.0399999999995,0.0,2,0
208,2705.94,0.0,1,0
242,9685.549999999996,657.1800000000001,1,0
210,12747.13,4.0,1,0
516,8749.109999999997,1746.55,1,0
3044,3400.3900000000003,1831.2,2,0
1748,6200.980000000002,1.0,2,0
1163,1812.52,885.9200000000001,1,0
329,9876.930000000004,234.91000000000005,1,0
2967,2906.4400000000005,2167.34,2,0
1295,17198.749999999996,0.0,0,0
1078,7218.110000000002,0.0,1,0
461,6368.500000000002,3.0,1,0
754,2004.8500000000004,0.0,1,0
356,1990.5400000000009,0.0,1,0
812,1030.41,3667.91,1,0
2964,160.11,0.0,2,0
2320,2983.180000000001,0.0,2,0
3225,6726.4,6.0600000000000005,2,0
2256,7870.690000000001,0.0,2,0
487,7195.109999999999,3305.3,1,0
222,3369.4800000000005,280.54,1,0
2447,1536.9499999999996,0.0,2,0
1977,6359.329999999999,3499.2000000000003,2,0
1105,8112.089999999997,0.0,1,0
658,4703.14,0.0,1,0
706,3570.370000000001,0.0,1,0
2419,7854.28,0.0,2,0
186,7040.330000000001,171.34,1,0
474,9455.95,0.0,1,0
720,9889.52,0.0,1,0
484,2791.420000000001,0.0,1,0
794,1077.1799999999998,0.0,1,0
417,9011.13,3.0,1,0
2073,4443.71,863.9599999999999,2,0
1253,9229.759999999997,0.0,1,0
2841,2418.7900000000004,0.0,2,0
752,7670.290000000001,0.0,1,0
411,1900.64,0.0,1,0
556,4080.19,1.0,1,0
423,1444.69,0.0,1,0
440,6966.819999999999,0.0,1,0
2145,3296.9300000000007,0.0,2,0
190,5901.810000000001,0.0,1,0
953,9026.099999999997,0.0,1,0
1534,5460.669999999997,0.85,1,0
343,1038.5699999999997,324.18999999999994,1,0
3651,7248.999999999999,4038.86,2,0
2510,13974.940000000002,1.0,2,0
571,12365.640000000005,0.0,1,0
695,1926.6900000000005,0.0,1,0
457,1184.06,66.58,1,0
787,1207.92,7886.26,3,0
1080,3695.9200000000014,0.0,1,0
1096,2515.2900000000004,0.0,1,0
567,5821.569999999999,0.0,1,0
821,22602.74,0.0,0,0
670,9679.579999999998,7357.949999999999,3,0
996,10811.77,0.3,1,0
601,6709.45,38.1,1,0
1201,44713.290000000015,11717.05,3,0
1155,6934.679999999999,0.0,1,0
